Country,Year,MortalityRate_per_100k
MUS,2010,7.261
BGD,2016,23.405
JPN,2011,3.105
COG,2018,0.205
UZB,2011,183.067
CHL,2013,5.021
GTM,2014,42.089
SVK,2010,60.933
LBR,2012,31.227
SLB,2012,66.59
ITA,2014,13.133
AFG,2010,0.733
CPV,2017,10.74
SYR,2014,55.819
BTN,2012,0.902
TKM,2015,4.685
COL,2017,3.769
PNG,2011,6.183
VUT,2017,4.804
SSD,2016,0.24
LBY,2019,39.371
VEN,2016,48.4
DOM,2019,0.272
ZAF,2013,69.674
BDI,2018,85.365
CHN,2014,19.26
DNK,2012,2.578
ECU,2019,0.509
BHR,2016,9.908
GIN,2018,33.002
WSM,2014,30.692
CHE,2013,1.779
SDN,2010,8.635
KOR,2013,9.599
CYP,2015,1.919
ZWE,2011,0.2
KHM,2018,1.242
BGD,2013,23.906
AFR,2014,4.702
COG,2010,5.17
ARG,2015,0.725
GAB,2016,16.629
HND,2018,6.553
GUY,2017,32.621
EUR,2015,8.044
SEAR,2016,0.955
CAN,2012,11.213
NGA,2012,29.126
MOZ,2015,95.226
CPV,2013,20.206
MNE,2016,23.467
BEL,2014,2.671
SUR,2018,2.47
BHS,2018,6.072
ESP,2018,7.491
MDG,2016,15.88
AFG,2014,92.349
ESP,2012,2.594
IRN,2012,37.362
GHA,2017,116.944
ECU,2016,1.574
THA,2016,3.639
BGR,2018,57.56
COG,2015,0.474
MEX,2015,3.265
CZE,2010,6.809
BHS,2010,0.352
ROU,2015,11.628
DJI,2012,73.772
BWA,2014,13.252
BLZ,2012,3.896
CMR,2015,0.737
MWI,2015,23.433
SLB,2012,4.831
CHN,2015,10.891
SYC,2014,3.817
GMB,2017,94.386
BLZ,2012,3.745
LVA,2010,0.355
LBN,2018,3.046
UGA,2015,5.361
LCA,2019,2.452
CZE,2013,5.258
TGO,2014,36.248
GIN,2018,20.946
RWA,2010,18.553
BLZ,2019,2.014
PNG,2016,18.618
URY,2012,14.181
EUR,2015,32.565
ROU,2019,2.978
MAR,2015,3.405
TTO,2013,0.694
MLT,2014,30.961
PRK,2010,7.416
SOM,2015,18.554
CHE,2011,2.02
NOR,2014,1.312
SDN,2013,0.152
BRA,2010,41.265
MUS,2015,3.199
IRL,2012,2.162
GUY,2018,0.265
ARE,2014,1.143
ECU,2016,0.658
GLOBAL,2016,8.207
BLZ,2016,1.467
GNB,2014,21.759
TJK,2014,35.947
SVK,2019,27.351
MDG,2011,18.048
PRK,2018,6.544
TGO,2011,31.398
JAM,2019,1.638
PRY,2016,34.187
POL,2016,4.467
MYS,2015,20.167
MUS,2014,3.108
BRA,2017,1.202
SGP,2015,0.732
SWE,2014,0.61
SWE,2014,1.383
SOM,2015,23.429
JOR,2015,32.711
ERI,2015,0.271
HTI,2015,8.298
MKD,2013,29.781
LSO,2011,134.47
ZMB,2019,11.372
TJK,2015,101.659
LVA,2015,31.457
BWA,2014,6.989
CZE,2016,32.769
SOM,2017,50.909
MKD,2017,68.414
WSM,2014,2.724
SLB,2019,42.859
KEN,2010,1.84
WSM,2017,0.3
ARM,2015,1.568
AFR,2016,3.269
UZB,2014,90.438
ARE,2013,5.86
CHL,2019,2.114
UGA,2015,19.721
SUR,2018,1.056
DEU,2010,3.273
CUB,2019,2.371
MRT,2010,22.049
MOZ,2017,0.124
AFG,2014,33.792
GRD,2016,0.387
PAK,2015,0.516
GRC,2017,19.731
JAM,2010,1.573
ESP,2018,10.883
DNK,2012,21.75
BRB,2014,1.12
AUT,2013,1.834
TCD,2014,20.55
MKD,2015,32.972
GLOBAL,2017,15.96
IRQ,2018,3.936
GRD,2018,1.326
RWA,2018,17.52
JOR,2016,3.182
MOZ,2011,24.727
SYC,2010,26.994
BRN,2016,1.391
EGY,2019,3.701
ITA,2019,0.997
BRB,2015,5.144
SYC,2016,4.112
RUS,2016,0.231
ZAF,2016,11.705
GUY,2011,59.836
PAK,2013,16.155
CAF,2019,0.373
GUY,2017,0.278
SVN,2019,11.306
CAN,2019,10.135
IDN,2013,5.568
QAT,2019,106.88
BEL,2016,1.504
BHS,2018,8.257
BHS,2017,0.06
CMR,2015,35.039
OMN,2018,5.266
BDI,2018,19.331
IRL,2016,17.322
NPL,2010,11.197
UKR,2018,69.088
KEN,2012,0.234
UKR,2011,1.011
VCT,2015,15.726
BRN,2019,15.806
KEN,2014,2.462
ARG,2016,11.263
MRT,2017,25.241
HUN,2016,41.831
ITA,2014,0.674
MUS,2012,6.222
TJK,2013,97.732
ALB,2012,2.306
BOL,2017,56.785
AFR,2013,4.809
BEN,2012,19.035
AFG,2011,12.132
SVN,2014,3.735
FJI,2011,37.917
SWZ,2018,16.962
TGO,2018,0.163
VUT,2017,13.141
KOR,2010,8.081
GAB,2015,24.056
CZE,2016,25.596
BHR,2019,7.795
EST,2010,34.294
SYR,2017,2.844
CIV,2013,0.214
BRA,2017,7.001
SAU,2019,0.495
IDN,2014,1.035
NER,2014,42.823
SYR,2015,2.704
VEN,2014,51.45
ECU,2013,4.494
DOM,2012,1.939
ROU,2012,34.968
NER,2016,29.657
VEN,2014,6.588
PAN,2019,4.746
CYP,2012,3.533
MNG,2013,6.747
KWT,2015,4.44
ECU,2011,4.504
KIR,2014,3.878
PAN,2019,1.525
KEN,2010,0.121
IDN,2010,1.763
PAK,2017,0.499
CHE,2015,0.915
TJK,2019,32.851
FJI,2017,0.132
BRB,2014,4.953
BGR,2012,56.095
PRY,2015,30.212
SAU,2015,12.513
CUB,2017,5.494
BEL,2014,2.271
COM,2011,48.721
HTI,2014,29.537
MMR,2019,30.901
PER,2018,1.082
EGY,2017,13.519
DOM,2017,22.546
URY,2019,2.609
CIV,2017,21.568
GHA,2014,52.541
VEN,2012,1.792
MLI,2016,8.444
BLR,2019,47.612
RWA,2019,0.572
PHL,2019,4.111
BLZ,2010,1.727
BLR,2014,9.815
BGR,2011,3.978
BHR,2019,3.764
VUT,2012,36.65
CAN,2011,14.596
NER,2015,22.836
IRN,2014,55.154
VUT,2016,3.222
LBN,2010,3.227
BEN,2011,31.487
MDA,2010,6.185
GNB,2013,0.17
DNK,2016,2.333
SYC,2014,7.318
NOR,2014,12.067
BRN,2015,3.797
SYC,2015,9.502
PNG,2012,3.838
BEN,2011,3.54
NIC,2019,2.934
TTO,2014,1.058
COM,2014,17.397
FRA,2015,1.047
PER,2011,4.195
PRK,2019,7.798
BRN,2018,1.218
HND,2013,14.672
VNM,2010,56.529
NAM,2015,0.165
SSD,2011,51.568
MNE,2013,1.572
BLR,2011,11.151
CAF,2016,132.116
ISR,2013,9.185
UKR,2015,57.44
SYR,2011,2.697
BLR,2018,50.444
LUX,2014,6.161
HRV,2018,6.947
LCA,2019,15.279
ZAF,2012,19.995
EUR,2014,21.491
CHE,2011,0.866
FIN,2016,1.036
IDN,2011,1.663
WSM,2012,34.124
CZE,2016,19.853
CAN,2016,0.866
SEAR,2018,92.648
GAB,2019,25.252
GHA,2010,35.37
IRQ,2019,20.597
PAN,2018,9.871
TGO,2017,120.076
ZMB,2018,16.42
FJI,2012,36.931
ITA,2018,20.889
CRI,2018,2.928
TLS,2014,3.913
TLS,2019,22.58
PNG,2017,37.863
HRV,2015,2.427
KEN,2018,0.224
SLB,2010,6.681
MDA,2011,53.33
SEAR,2018,33.315
GTM,2011,0.354
LBY,2015,56.517
SEN,2017,26.532
TJK,2017,16.472
PER,2016,9.124
ATG,2019,19.279
IRQ,2019,72.854
PHL,2016,1.452
CAF,2019,43.142
SSD,2013,10.172
TUR,2017,2.846
GBR,2011,2.884
FJI,2017,51.303
ZWE,2014,72.199
IRN,2012,4.551
URY,2014,3.897
EUR,2017,23.796
IRL,2014,12.946
PRK,2011,37.76
SEAR,2011,12.611
LVA,2011,0.352
MNG,2013,37.243
SSD,2011,0.409
MYS,2015,2.242
NPL,2010,10.269
ECU,2010,6.05
NAM,2010,0.298
GMB,2019,91.477
UKR,2010,125.154
SYR,2013,85.743
BRN,2012,10.04
BIH,2015,1.637
BLR,2010,0.902
SLV,2010,8.662
GBR,2019,0.997
GNQ,2017,0.345
FSM,2010,59.747
EUR,2018,18.63
LKA,2013,6.492
KHM,2012,20.691
MDV,2010,25.12
GNQ,2016,22.423
BRN,2016,11.738
CRI,2010,0.357
FRA,2017,0.901
COL,2012,2.867
MRT,2012,0.465
UKR,2017,2.277
MWI,2010,59.061
BRA,2013,2.053
ATG,2018,0.217
FSM,2018,41.203
LAO,2016,61.132
BHR,2016,5.415
MLT,2014,24.499
SRB,2012,17.255
ATG,2018,0.358
GIN,2011,33.716
LKA,2013,42.944
GEO,2019,2.534
MNG,2010,41.645
CMR,2018,40.691
BLR,2013,0.315
TUN,2010,3.368
MMR,2018,2.509
SYR,2017,3.341
KOR,2010,5.201
KIR,2019,37.461
GMB,2016,38.668
NZL,2017,5.508
CAN,2012,0.797
NZL,2019,1.755
SVK,2017,5.648
EUR,2010,2.575
KWT,2011,8.987
NZL,2013,0.938
SOM,2017,18.435
CMR,2018,0.462
JAM,2017,9.809
BWA,2017,15.179
NOR,2012,10.147
UKR,2012,65.008
IRN,2014,1.185
GTM,2015,7.257
GBR,2018,1.892
PRT,2015,1.19
NOR,2016,1.094
BRB,2013,4.745
MEX,2016,4.684
HUN,2013,26.843
TZA,2017,13.666
DZA,2013,9.262
UZB,2010,2.351
MLI,2017,24.897
TJK,2011,132.324
NLD,2017,1.235
ERI,2019,3.507
COG,2010,18.111
CHL,2019,7.901
MMR,2010,9.479
MLI,2016,6.478
SVN,2016,4.253
GMB,2017,19.225
MMR,2016,19.063
SVK,2019,21.477
RUS,2016,0.816
MLT,2018,1.114
BTN,2018,14.754
KHM,2016,2.131
CAN,2016,0.64
GLOBAL,2012,13.912
CHN,2014,22.459
BFA,2018,2.739
BGR,2016,2.944
WSM,2012,2.756
TZA,2014,10.433
BIH,2010,21.931
EST,2018,10.441
MDA,2019,9.909
LUX,2010,2.829
ZWE,2013,0.389
IRL,2019,5.794
SWE,2011,2.182
HUN,2019,2.022
ARG,2012,12.262
URY,2011,1.928
TON,2019,0.762
GIN,2018,0.52
USA,2017,0.774
IRN,2012,51.157
CZE,2012,26.036
SEAR,2014,16.326
HTI,2013,52.624
GRD,2014,38.078
ESP,2010,1.504
TTO,2016,0.304
CIV,2011,131.116
CYP,2015,2.019
AFG,2012,83.046
FSM,2012,30.637
NIC,2012,32.166
TTO,2013,1.623
SWZ,2012,6.449
LVA,2010,87.599
SYC,2019,7.492
NAM,2018,8.058
BLR,2018,40.444
NER,2019,6.79
LVA,2016,59.368
QAT,2015,81.573
BGR,2019,14.166
QAT,2016,68.137
PRK,2015,107.974
CHE,2016,7.52
MNE,2016,83.499
NGA,2018,16.983
BOL,2017,15.654
IRQ,2018,1.157
PAN,2010,4.531
SYR,2016,55.142
SOM,2015,2.666
KWT,2019,45.258
TTO,2012,21.576
GNQ,2014,21.337
SYC,2019,19.425
MDV,2010,33.278
AUT,2012,20.145
LBY,2010,4.796
LBR,2013,0.187
LTU,2011,1.236
WPR,2015,19.284
BRB,2017,5.181
DOM,2016,0.67
LKA,2019,4.464
TCD,2011,0.195
HRV,2014,2.972
PAN,2013,28.973
SVK,2012,8.159
TZA,2018,31.387
TON,2018,4.099
MYS,2012,4.917
PAK,2018,133.776
TGO,2019,0.318
NZL,2018,9.472
ISL,2014,0.42
AFR,2013,17.127
FRA,2014,7.918
SAU,2013,11.939
IRL,2011,2.443
MLI,2011,0.564
ARE,2017,83.165
BLR,2012,124.476
DEU,2010,24.865
MEX,2017,4.99
CHL,2015,9.555
ETH,2014,3.86
SEAR,2013,12.599
KIR,2016,0.18
LTU,2018,6.479
UZB,2011,6.434
BLZ,2019,3.226
YEM,2014,92.963
SYC,2014,12.053
LKA,2010,5.885
ECU,2015,5.739
KGZ,2015,7.568
GRC,2016,4.868
SSD,2011,10.119
HTI,2017,8.231
TTO,2017,15.004
SWE,2011,0.501
LVA,2015,1.37
LBN,2016,2.237
VCT,2012,6.752
FIN,2010,10.561
KHM,2012,2.809
HRV,2013,2.945
CMR,2017,25.032
SLV,2016,10.027
BEL,2011,2.589
UKR,2019,0.344
ARM,2018,42.092
KHM,2014,18.26
SSD,2017,1.42
VCT,2016,2.996
SLV,2012,0.595
CYP,2015,1.14
JOR,2011,3.691
LVA,2019,56.501
GRD,2011,0.34
BEL,2017,2.867
COL,2014,3.74
KAZ,2010,7.739
AUS,2010,15.684
GMB,2013,4.247
DJI,2015,52.016
BRA,2016,16.702
BHR,2019,9.749
FJI,2018,40.186
CHE,2018,5.61
NAM,2015,17.709
NOR,2015,8.206
VUT,2011,36.474
NPL,2011,89.018
ETH,2010,12.8
GAB,2014,20.155
CUB,2013,1.756
KAZ,2019,48.016
SOM,2014,84.577
HND,2015,27.744
IRQ,2014,86.113
UKR,2014,52.532
TLS,2014,1.002
EMR,2012,0.595
TKM,2017,64.837
DNK,2016,2.537
EST,2019,6.731
CHN,2019,5.792
IDN,2012,6.625
NER,2017,8.938
NER,2010,21.428
STP,2015,1.903
GBR,2010,1.443
BEN,2012,0.146
KEN,2016,0.224
NOR,2017,0.532
AFG,2019,9.467
TKM,2015,1.557
GNQ,2013,19.369
KOR,2014,22.897
ZAF,2017,14.926
GEO,2013,3.969
SLB,2013,0.386
ISR,2019,1.986
VEN,2016,2.742
EST,2011,0.896
NER,2015,103.135
GIN,2012,95.208
SWZ,2010,0.151
KOR,2014,5.819
MOZ,2013,25.11
GNQ,2018,13.818
RUS,2018,42.402
CHN,2013,30.148
PAK,2013,28.585
CYP,2016,1.141
FIN,2015,0.093
LBN,2011,50.068
CYP,2011,3.887
TJK,2011,8.365
TON,2011,3.152
SEAR,2016,92.616
DNK,2019,1.094
NLD,2014,1.036
BLR,2014,81.237
CPV,2011,2.285
TTO,2012,1.604
SLV,2017,41.327
BRB,2019,4.753
SEAR,2014,14.819
CHE,2014,6.202
MDV,2018,1.095
WSM,2015,0.996
ZAF,2013,0.917
ALB,2016,52.816
MMR,2019,9.532
GUY,2013,12.435
COM,2011,0.013
TUR,2017,6.316
AUS,2019,11.918
SDN,2013,8.394
ZAF,2014,24.791
AUT,2011,2.749
NER,2017,22.07
SRB,2018,2.515
BLZ,2019,0.796
HTI,2013,28.62
PRK,2015,18.656
CPV,2011,11.434
WPR,2019,4.19
JAM,2013,0.484
BHS,2018,15.646
CIV,2015,23.183
BWA,2018,30.962
UKR,2015,60.591
KEN,2018,10.707
BGR,2018,2.309
LBY,2011,1.71
TUR,2017,3.058
QAT,2018,4.604
IDN,2013,3.783
CHL,2019,2.568
PAK,2010,22.959
TON,2016,2.226
PRT,2011,3.463
CMR,2011,121.851
ROU,2014,4.559
AFG,2019,10.198
JOR,2019,24.232
GUY,2011,4.899
ITA,2010,27.695
MOZ,2011,20.981
LBY,2011,33.416
MWI,2016,17.11
EUR,2013,7.687
GNQ,2019,20.692
BIH,2016,52.023
DZA,2014,49.985
BHR,2010,4.955
ZAF,2019,18.573
TKM,2015,84.552
USA,2013,11.887
JPN,2010,2.178
FIN,2018,0.346
ISL,2011,1.734
GRC,2010,20.498
STP,2011,83.544
THA,2012,6.172
BWA,2016,13.188
ETH,2017,0.386
BEL,2015,12.378
SRB,2011,73.983
BHR,2014,54.661
NIC,2016,28.449
PAK,2011,24.71
TLS,2019,55.81
USA,2015,1.662
SSD,2014,9.192
COG,2018,0.482
NZL,2013,1.816
UKR,2014,2.584
SVN,2017,10.423
MEX,2018,0.539
CUB,2012,1.836
ARE,2019,3.051
RUS,2010,4.635
PRT,2010,18.033
SWZ,2016,20.366
ZWE,2012,2.32
ZMB,2013,18.985
BLR,2013,3.595
DJI,2010,0.197
BGR,2010,20.034
NER,2014,31.442
CYP,2014,2.503
ZMB,2010,16.532
UGA,2011,22.76
EGY,2017,1.744
MEX,2016,0.434
VNM,2019,2.033
BFA,2016,116.025
SWE,2010,0.622
PRY,2014,25.491
GUY,2016,6.073
GHA,2017,2.373
MNG,2012,57.676
POL,2019,40.925
JOR,2016,0.682
SSD,2015,50.124
ZMB,2019,40.455
BLZ,2015,11.437
SLV,2010,7.343
ARG,2016,15.278
COD,2011,0.548
EST,2014,0.822
PAK,2012,13.308
BHS,2018,0.053
BGR,2016,3.963
MNE,2011,0.741
ROU,2013,42.535
PAK,2011,17.571
FSM,2012,4.504
TTO,2014,31.459
MRT,2019,24.085
IRQ,2013,2.363
STP,2015,3.404
HTI,2013,7.923
LBY,2014,3.695
SRB,2010,5.403
BIH,2012,5.422
AUT,2011,19.023
JAM,2016,22.618
ATG,2018,0.885
WSM,2017,2.793
STP,2012,30.027
BEN,2010,0.13
AMR,2019,3.998
TTO,2019,19.78
JPN,2010,0.878
BRN,2016,4.59
LAO,2015,9.269
BRA,2010,4.828
YEM,2019,97.479
EUR,2012,0.901
MYS,2018,2.095
JPN,2017,1.017
MKD,2015,1.741
LBY,2016,38.342
PRK,2014,8.322
MRT,2017,0.468
ZMB,2013,16.439
LBN,2019,4.274
NZL,2014,8.156
TUN,2014,69.255
MNE,2016,1.432
MLT,2013,1.298
ESP,2013,17.372
HRV,2012,28.635
TKM,2012,97.369
GNB,2016,36.042
TUN,2016,11.22
PER,2018,11.295
COG,2018,16.63
MNG,2014,34.544
PRK,2016,43.542
FSM,2014,8.768
PRK,2013,32.215
CAF,2018,25.062
CUB,2018,1.881
GIN,2019,4.482
JOR,2018,23.94
PAK,2015,27.354
FIN,2012,0.186
PHL,2016,48.559
MLI,2017,26.052
KWT,2015,8.707
ZWE,2011,11.293
EGY,2014,2.813
YEM,2014,65.732
MNG,2015,155.127
PAN,2010,25.254
TTO,2019,14.468
HRV,2016,26.29
DJI,2017,16.179
NOR,2017,0.828
SEN,2012,29.469
BRB,2018,3.428
EMR,2010,115.458
CPV,2019,1.594
TGO,2016,20.974
AUS,2013,0.415
IRL,2012,1.424
SLB,2015,25.138
ZMB,2014,0.353
BGD,2018,23.752
IRL,2010,15.698
ETH,2019,0.395
LAO,2011,28.293
JOR,2018,3.207
AZE,2012,3.871
JOR,2012,0.66
SEAR,2013,16.989
GEO,2012,25.098
DJI,2015,60.932
ZAF,2018,1.661
KGZ,2017,128.701
SDN,2017,0.172
VCT,2017,1.577
JAM,2011,2.888
KGZ,2015,26.619
BOL,2013,0.637
LBN,2010,82.549
TLS,2017,5.28
TZA,2013,10.841
KGZ,2014,94.941
LBR,2012,76.258
FSM,2011,1.192
BIH,2016,18.498
YEM,2015,107.662
LCA,2015,6.684
COD,2018,33.292
SEN,2010,22.308
BHS,2012,7.212
ITA,2013,1.118
ZWE,2015,28.303
TUN,2010,11.559
AGO,2019,20.271
FJI,2014,37.83
EUR,2013,1.394
LBN,2016,60.498
TLS,2010,0.634
MDA,2015,1.264
HND,2016,2.987
NLD,2010,2.872
LBN,2017,2.493
CMR,2017,91.38
BOL,2019,54.433
BEN,2016,18.941
BTN,2017,0.953
RWA,2017,17.43
CHL,2010,1.407
USA,2015,0.728
MYS,2010,76.512
PER,2011,4.127
BRB,2010,19.397
PRY,2010,8.562
BLR,2013,58.83
BIH,2018,8.231
ATG,2013,1.814
LTU,2017,1.925
AMR,2015,4.481
STP,2013,15.529
KHM,2011,15.229
CZE,2011,43.847
BRN,2014,4.171
CHN,2012,17.57
SYR,2018,2.467
PAK,2019,12.828
SWZ,2012,17.145
MDV,2016,15.685
HTI,2010,14.894
MOZ,2011,16.067
WPR,2013,24.013
BOL,2014,17.317
AZE,2018,120.349
ARG,2013,3.38
MKD,2014,1.802
SVN,2013,31.895
AGO,2011,5.337
ISL,2014,0.479
CAN,2016,8.335
PNG,2013,6.969
LAO,2010,29.618
IRL,2016,1.62
LUX,2012,1.823
KIR,2016,39.449
ATG,2014,12.391
PER,2012,1.788
SYR,2017,4.374
SRB,2013,1.873
DNK,2018,6.283
LVA,2010,2.038
VCT,2014,1.516
MLI,2013,19.118
NIC,2011,8.85
IND,2010,15.656
GLOBAL,2016,16.451
MKD,2011,35.626
STP,2017,19.728
NAM,2014,10.142
MUS,2011,29.497
SUR,2010,4.136
EMR,2019,9.566
YEM,2011,56.788
RUS,2015,2.935
PER,2018,10.598
TON,2018,21.586
RUS,2018,7.495
CIV,2017,44.016
WPR,2016,5.607
BRN,2010,0.861
NZL,2010,2.517
KWT,2015,0.67
PRY,2019,13.275
ERI,2011,112.181
THA,2013,5.119
CMR,2010,35.673
FSM,2016,1.344
LBR,2011,3.79
MEX,2018,0.374
KGZ,2012,89.122
CHL,2018,14.783
LBY,2016,53.3
CAF,2012,39.233
LAO,2014,1.85
SLE,2013,0.531
AFG,2011,170.259
DEU,2019,1.172
ERI,2011,3.738
TUN,2016,3.296
LUX,2015,0.771
MNE,2010,87.42
SWZ,2013,82.461
LBN,2019,46.593
ROU,2010,50.998
VUT,2011,27.874
KGZ,2014,81.167
MNE,2019,3.011
MYS,2013,19.181
CPV,2018,24.145
MRT,2010,12.63
TUR,2016,21.805
KEN,2013,1.819
CIV,2017,3.193
NZL,2012,0.69
IRL,2010,12.704
PAK,2015,25.257
KGZ,2012,6.25
NLD,2019,1.418
SWZ,2017,94.253
CMR,2014,134.951
COL,2012,3.906
GRC,2012,6.88
KWT,2012,44.517
MDV,2013,0.436
HND,2015,6.06
NGA,2011,0.174
CYP,2013,3.167
ERI,2013,0.362
BWA,2010,13.865
SDN,2015,15.17
THA,2017,5.403
IRN,2015,36.578
BGD,2012,2.894
CRI,2016,3.588
EMR,2019,5.167
PNG,2012,13.631
SDN,2017,15.086
LBY,2019,0.332
AFR,2019,74.855
JOR,2013,37.169
NLD,2010,2.924
EMR,2019,77.138
HRV,2019,1.132
BWA,2015,20.321
JOR,2014,3.157
MLT,2010,15.798
SDN,2010,54.895
POL,2019,6.244
THA,2010,4.091
SLE,2013,21.63
NPL,2012,2.7
MUS,2019,2.304
POL,2014,68.659
KIR,2012,38.643
FJI,2012,0.73
STP,2018,83.14
HTI,2013,7.89
BDI,2017,19.363
TKM,2010,103.612
NZL,2010,0.674
IRN,2011,45.771
UGA,2011,18.698
BLR,2014,45.78
LSO,2014,27.43
TGO,2017,43.688
BHR,2015,7.15
PAN,2012,3.68
CAN,2017,7.22
MDV,2016,20.445
ERI,2012,25.436
QAT,2015,10.105
MKD,2014,1.264
BRN,2013,27.555
HRV,2017,5.631
MMR,2012,13.592
ARG,2018,9.011
BIH,2019,3.927
PHL,2019,91.784
MRT,2012,22.941
GNQ,2010,5.525
IRL,2017,16.886
SDN,2015,73.666
LSO,2017,132.864
VEN,2014,24.54
BTN,2016,21.693
AFR,2013,6.634
KEN,2013,33.971
SOM,2010,0.272
COM,2014,20.949
LVA,2012,9.64
BRB,2019,5.071
ARE,2012,13.744
BLZ,2013,3.421
MKD,2019,23.448
PRK,2015,7.46
LBR,2016,0.391
UZB,2011,30.779
BLR,2012,3.261
MNG,2015,3.514
GRC,2012,27.583
IDN,2012,1.769
NGA,2013,4.105
LKA,2019,48.889
WPR,2015,15.485
TCD,2015,51.581
IRL,2019,1.31
NIC,2017,0.49
AUS,2018,0.954
HUN,2016,35.373
GBR,2018,18.043
YEM,2017,79.715
NIC,2015,4.306
BOL,2018,10.084
RUS,2019,1.668
SAU,2013,13.332
MDG,2019,58.917
LBN,2019,3.217
BOL,2013,5.05
URY,2018,3.05
CAN,2012,0.982
UZB,2018,95.463
GLOBAL,2016,6.904
LAO,2014,13.11
BWA,2012,0.05
FJI,2017,40.278
TLS,2014,55.424
DNK,2011,2.986
BOL,2019,15.958
YEM,2010,14.603
BLZ,2018,3.65
NLD,2014,10.555
ZMB,2014,57.507
DEU,2016,23.663
DJI,2018,1.902
MYS,2017,10.448
ATG,2019,13.014
LAO,2013,25.057
SLE,2017,35.485
CMR,2011,41.113
LKA,2019,29.024
SLE,2019,5.441
GRD,2018,4.267
LSO,2010,8.234
TGO,2013,36.865
AGO,2014,26.578
TON,2015,15.334
ALB,2012,29.479
BHR,2013,6.457
JOR,2018,3.948
BGD,2018,7.925
PNG,2019,6.831
DOM,2019,0.433
SYC,2011,11.509
DOM,2017,2.214
UGA,2010,22.966
SWE,2016,0.582
BRB,2019,0.621
SGP,2014,7.273
DJI,2012,19.919
GTM,2015,21.004
BIH,2018,3.125
GRD,2019,0.66
EGY,2016,1.804
FSM,2017,1.304
NGA,2015,26.85
MNG,2016,5.228
GIN,2011,52.166
BLZ,2010,0.685
AMR,2016,0.779
NIC,2018,3.727
COD,2011,7.969
BLZ,2014,0.518
PRK,2013,40.238
CHN,2013,8.591
IRN,2019,45.931
RUS,2011,58.164
DJI,2014,18.918
LTU,2014,1.445
SWZ,2012,3.268
LBN,2012,44.127
SRB,2011,30.741
ERI,2010,20.613
USA,2013,1.716
PHL,2014,75.655
IRN,2017,2.472
NOR,2018,1.016
SEAR,2011,2.432
BDI,2011,0.358
TLS,2015,0.688
SLE,2011,37.012
KWT,2019,7.527
SYR,2016,4.34
MNE,2014,1.654
EGY,2012,79.253
BGR,2017,4.778
TUN,2012,69.102
MNE,2012,1.816
NIC,2016,5.536
SYR,2019,11.36
WSM,2014,0.563
BWA,2011,85.432
MDV,2012,3.863
GBR,2017,1.131
PRK,2019,8.461
NZL,2017,1.624
GLOBAL,2016,2.578
HUN,2016,3.567
AZE,2016,93.384
YEM,2015,14.009
MYS,2015,3.311
TZA,2019,0.022
ARM,2015,100.81
BLZ,2013,0.69
NOR,2010,1.75
ITA,2019,19.169
DEU,2014,9.997
TUR,2013,8.86
TUN,2016,46.892
ECU,2011,0.631
TJK,2011,1.556
SWE,2013,0.391
SLV,2011,25.379
MDG,2019,18.812
TUN,2013,3.219
LAO,2011,32.809
SYC,2010,2.964
IDN,2018,3.072
HTI,2018,29.188
MDG,2015,0.058
SVN,2011,20.762
FIN,2016,0.334
MRT,2010,25.255
ARE,2016,1.166
FJI,2012,2.159
PAK,2015,117.51
JPN,2018,0.901
LKA,2015,5.384
YEM,2014,4.412
SDN,2011,0.228
DJI,2013,19.589
LBR,2018,2.758
MUS,2014,24.618
LSO,2015,11.84
CAF,2014,108.645
MAR,2010,10.437
BFA,2015,5.651
GMB,2011,36.278
MYS,2014,1.461
QAT,2013,11.975
SWZ,2015,20.951
AMR,2013,2.164
BHS,2019,0.743
KOR,2015,30.985
ROU,2011,2.542
CPV,2016,10.719
UGA,2017,5.118
EST,2018,0.542
ERI,2014,19.166
ITA,2019,6.182
BWA,2015,6.862
JOR,2014,7.527
NAM,2011,10.058
KIR,2010,0.514
ISR,2013,1.265
BRN,2015,1.497
AUT,2012,2.252
VCT,2018,0.28
COL,2010,32.563
JOR,2016,3.958
HRV,2017,29.582
AFG,2012,9.659
KWT,2015,1.411
SVK,2015,23.635
GBR,2012,23.384
LAO,2017,23.84
IND,2013,15.05
COM,2010,10.877
DOM,2016,0.9
LAO,2010,34.416
PRT,2016,1.288
EST,2017,0.964
ESP,2013,7.122
NGA,2018,6.489
TTO,2014,1.289
JPN,2012,11.621
CHE,2019,12.826
VNM,2019,7.166
IND,2012,12.506
PRT,2017,0.566
COM,2019,0.028
THA,2013,12.657
ISL,2010,6.354
SUR,2012,1.27
IRQ,2015,3.895
MDA,2014,12.405
HND,2017,28.899
ZWE,2019,8.566
CHE,2014,0.972
LBR,2011,15.213
DNK,2012,1.585
MDA,2013,3.59
COL,2019,0.808
QAT,2013,1.76
MMR,2014,13.974
ZWE,2014,16.917
NER,2014,5.559
OMN,2014,17.382
GNB,2015,5.707
BGD,2013,1.952
CMR,2015,26.363
NZL,2019,0.668
SGP,2013,1.078
GRC,2010,2.402
SWZ,2013,40.648
MMR,2012,2.74
WSM,2017,2.967
VCT,2013,18.319
PAK,2010,0.492
COD,2016,0.312
HUN,2019,1.089
LCA,2014,2.122
TJK,2012,1.516
SLE,2018,34.686
SLE,2010,44.579
TCD,2018,8.257
PAK,2010,67.664
SYC,2019,2.648
